ID,HEIGHT,WEIGHT
1630611_2023,78,185
1628977_2023,77,202
203084_2023,80,225
1628385_2023,82,240
1629312_2023,77,220
1630929_2023,81,220
1630529_2023,79,206
1641816_2023,80,215
1630641_2023,84,240
1630193_2023,74,190
1630171_2023,77,225
1628392_2023,84,250
1630543_2023,81,205
1630198_2023,75,165
1630587_2023,78,232
1630600_2023,80,238
1630191_2023,80,250
202738_2023,69,185
1631209_2023,75,185
202397_2023,72,175
1630688_2023,77,250
1627826_2023,84,240
1631167_2023,76,196
1631120_2023,73,195
1630550_2023,81,203
1629630_2023,74,174
201580_2023,84,270
1631095_2023,83,220
1631133_2023,79,227
1631298_2023,78,225
1631367_2023,68,160
1631210_2023,80,200
1630702_2023,75,198
1631093_2023,76,195
1630183_2023,81,185
1630531_2023,76,202
203109_2023,78,235
1630256_2023,76,230
1630186_2023,75,190
1631170_2023,78,225
1631222_2023,79,235
1627751_2023,84,260
1628973_2023,74,190
1630622_2023,73,175
1631105_2023,82,250
1630224_2023,76,186
1641720_2023,77,215
1630552_2023,80,219
1629667_2023,81,190
1629618_2023,74,202
1641771_2023,79,215
1630188_2023,81,215
1630591_2023,77,205
1631114_2023,77,211
1630592_2023,78,220
1631288_2023,78,191
1627750_2023,76,215
1631123_2023,74,180
1630547_2023,76,190
201935_2023,77,220
201949_2023,79,240
1630164_2023,83,240
1641716_2023,79,235
1630215_2023,75,193
1631197_2023,77,210
1628991_2023,82,242
1629020_2023,80,214
1628386_2023,81,243
1630554_2023,75,181
1631241_2023,75,190
1629750_2023,77,205
1630606_2023,76,205
1629637_2023,84,220
1630643_2023,85,240
1627759_2023,78,223
1629669_2023,76,201
1631119_2023,81,240
1628369_2023,80,210
1630288_2023,75,177
201145_2023,80,235
203924_2023,79,210
1630526_2023,80,240
1631110_2023,80,230
1630579_2023,82,250
1631257_2023,78,230
1629010_2023,77,190
1641724_2023,78,215
1628975_2023,73,200
202710_2023,79,230
1629111_2023,83,255
203925_2023,78,220
204060_2023,81,220
203954_2023,84,280
1628381_2023,81,226
1629723_2023,77,210
1631098_2023,76,195
1630548_2023,77,209
202685_2023,83,265
1628371_2023,82,230
1630228_2023,79,225
1629007_2023,82,240
203903_2023,75,194
1630259_2023,73,175
1630692_2023,76,200
1641722_2023,77,190
1629162_2023,72,185
1641757_2023,77,194
1629670_2023,80,225
1629673_2023,76,194
1641775_2023,78,205
1630631_2023,72,179
1630581_2023,80,216
1630182_2023,77,200
1628404_2023,76,215
1631169_2023,80,205
1629006_2023,76,213
1626196_2023,77,200
1630563_2023,76,189
201950_2023,76,205
1629308_2023,78,209
1631262_2023,78,210
1630577_2023,79,217
1641763_2023,80,198
1631124_2023,78,205
203944_2023,80,250
1630551_2023,78,206
203200_2023,78,180
1628382_2023,80,220
1631303_2023,77,205
203994_2023,84,290
1630231_2023,78,215
1629232_2023,79,225
1626157_2023,84,248
202695_2023,79,225
1631099_2023,80,225
1628966_2023,80,229
1629640_2023,77,220
203482_2023,83,240
1626162_2023,79,203
1631112_2023,79,205
1631254_2023,78,275
1629026_2023,78,210
203484_2023,77,204
1631165_2023,75,175
1630553_2023,77,185
1630556_2023,79,203
201142_2023,83,240
1628989_2023,79,198
1628995_2023,79,215
201567_2023,80,251
1630284_2023,77,216
1626172_2023,81,222
1641749_2023,76,230
1641718_2023,76,185
203114_2023,79,222
1630165_2023,77,195
1630184_2023,73,170
202691_2023,78,220
1641738_2023,79,250
1641723_2023,77,195
1628424_2023,77,180
1627739_2023,75,205
1631200_2023,80,210
204001_2023,86,240
203937_2023,81,230
1628398_2023,81,221
200768_2023,72,196
202681_2023,74,195
1630163_2023,79,180
1630205_2023,79,230
1629013_2023,76,190
1626204_2023,80,245
1628374_2023,84,240
2544_2023,81,250
1641778_2023,78,209
1631159_2023,82,210
1631311_2023,76,208
1629623_2023,73,189
1630322_2023,78,210
1629022_2023,76,204
1629652_2023,76,220
1629029_2023,79,230
1630568_2023,82,243
1629677_2023,82,227
1628379_2023,77,206
1628436_2023,85,250
1630201_2023,73,185
1631103_2023,76,180
1627763_2023,76,229
1630608_2023,78,185
1627736_2023,76,187
1628370_2023,75,200
1642013_2023,83,250
1629603_2023,81,228
1641970_2023,80,177
1630699_2023,79,199
202694_2023,80,218
1631204_2023,74,195
203935_2023,75,220
1631109_2023,84,240
1628365_2023,76,209
202693_2023,81,245
1641806_2023,67,160
1629716_2023,82,249
1628963_2023,82,235
1630222_2023,76,200
203486_2023,82,254
1629680_2023,77,201
1630562_2023,81,233
1630346_2023,78,215
1631108_2023,77,190
1629622_2023,77,215
1628467_2023,82,240
1641721_2023,79,195
1630695_2023,81,248
1629008_2023,82,218
1628969_2023,78,209
201144_2023,72,175
203488_2023,82,240
1628970_2023,79,225
1630540_2023,73,195
1629011_2023,84,240
1628964_2023,84,231
1628420_2023,74,183
1629021_2023,83,245
1629650_2023,86,258
1630541_2023,77,211
1631338_2023,81,210
1631243_2023,82,210
1631217_2023,81,210
1626167_2023,83,250
1630230_2023,78,220
1629642_2023,78,220
1630207_2023,77,210
1631466_2023,77,205
1641877_2023,81,230
1629675_2023,81,264
1629674_2023,84,248
1629651_2023,83,215
1630208_2023,84,245
1641733_2023,74,185
1629638_2023,77,205
201587_2023,80,230
203999_2023,83,284
1631107_2023,82,205
202696_2023,82,260
1641730_2023,81,210
1626181_2023,76,215
1628384_2023,79,240
1630167_2023,81,220
1630534_2023,77,215
1630846_2023,82,240
1641765_2023,79,230
1630209_2023,83,275
1641931_2023,78,215
1630168_2023,82,240
1631115_2023,82,235
1631131_2023,80,255
1629052_2023,79,210
203490_2023,80,230
1631172_2023,81,185
200782_2023,77,245
1629023_2023,79,230
1631094_2023,82,250
1627783_2023,80,245
1626192_2023,77,209
1630311_2023,75,205
1631116_2023,81,220
201976_2023,74,180
1630172_2023,79,215
201988_2023,74,180
202331_2023,80,220
1630194_2023,81,210
1630202_2023,73,195
1631250_2023,82,225
1631212_2023,79,200
1630173_2023,80,243
1629656_2023,77,210
1631245_2023,77,173
1630181_2023,76,175
1629628_2023,78,214
1630564_2023,79,269
1641712_2023,78,185
203493_2023,78,205
202704_2023,74,208
1626158_2023,81,235
1641741_2023,78,207
203496_2023,79,209
1629057_2023,81,249
201577_2023,85,281
1631199_2023,76,233
1626220_2023,78,226
203497_2023,85,258
1629060_2023,80,230
201566_2023,76,200
1627853_2023,75,195
1631157_2023,75,180
1630240_2023,74,183
1630180_2023,79,215
1630573_2023,79,217
1630241_2023,76,205
1630572_2023,81,240
1630583_2023,84,215
1628426_2023,80,225
1630703_2023,75,202
1630567_2023,79,237
1630590_2023,73,170
203552_2023,73,185
1641754_2023,76,220
1631101_2023,77,205
1628983_2023,78,195
1629003_2023,77,205
1627885_2023,76,195
1631321_2023,78,200
1631323_2023,79,209
1630219_2023,75,205
203915_2023,77,215
1630649_2023,78,210
201939_2023,74,185
1629004_2023,79,205
204456_2023,73,190
203933_2023,80,220
201959_2023,81,232
1629659_2023,76,234
1631106_2023,80,215
1627752_2023,78,218
1641707_2023,81,215
1631386_2023,77,195
1629611_2023,77,215
1631173_2023,76,160
1626179_2023,73,190
1630678_2023,76,230
201152_2023,80,225
203648_2023,79,219
1630177_2023,76,175
1628418_2023,82,248
203501_2023,77,205
1641851_2023,78,210
202699_2023,80,226
1628470_2023,77,221
1641787_2023,79,217
1641739_2023,79,226
1629027_2023,73,164
1631218_2023,81,245
1630200_2023,73,185
1630544_2023,75,178
1630570_2023,80,237
1630235_2023,76,210
1630243_2023,77,190
1641998_2023,82,260
1626168_2023,81,234
1630530_2023,80,206
202684_2023,81,254
1641774_2023,82,220
1628972_2023,79,215
1629660_2023,77,195
1631102_2023,75,195
1629639_2023,77,195
1630169_2023,77,185
1630178_2023,74,200
1626145_2023,73,196
1628962_2023,83,270
1630586_2023,80,229
203995_2023,75,188
1641705_2023,88,210
1631246_2023,76,205
1630249_2023,80,195
1631117_2023,84,245
1628976_2023,82,270
1631111_2023,77,215
1629117_2023,81,205
202083_2023,77,220
1629875_2023,72,165
1630214_2023,79,245
1629139_2023,81,215
1628380_2023,83,250
203897_2023,77,200
1630285_2023,72,190
1630192_2023,81,240
1630533_2023,81,185
1629627_2023,78,284
1630639_2024,78,179
1631260_2024,76,190
1642358_2024,77,160
203932_2024,80,235
1628988_2024,72,185
1630174_2024,78,215
1630598_2024,77,190
1641745_2024,75,180
1641766_2024,81,245
1641737_2024,82,235
1642349_2024,77,190
201143_2024,81,240
202692_2024,77,214
1627936_2024,77,186
1642505_2024,79,220
203458_2024,84,250
1642024_2024,81,245
1642259_2024,84,205
1631214_2024,76,210
1630578_2024,83,243
1641708_2024,79,200
1629599_2024,79,210
203083_2024,83,279
1641748_2024,78,209
1629614_2024,76,191
203952_2024,79,197
1629014_2024,75,200
1641710_2024,79,200
203076_2024,82,253
1630162_2024,76,225
1630264_2024,80,230
1641817_2024,80,225
1641810_2024,77,205
1630574_2024,83,246
1642422_2024,81,245
1641709_2024,78,205
1630559_2024,77,197
1630245_2024,77,200
1628389_2024,81,255
1631248_2024,78,205
1641767_2024,78,190
1627732_2024,82,240
1631097_2024,77,210
1641731_2024,80,195
202687_2024,80,255
1631104_2024,75,185
1626171_2024,82,250
1641752_2024,81,225
203992_2024,77,225
1629626_2024,87,220
1630538_2024,74,169
203078_2024,76,207
1642382_2024,84,220
1641764_2024,76,205
1630527_2024,78,188
1629634_2024,80,215
1627742_2024,80,190
1641706_2024,79,200
1630314_2024,73,190
1630296_2024,80,225
1641729_2024,77,235
1642355_2024,75,210
201572_2024,85,282
1628971_2024,76,202
1628981_2024,81,240
1631121_2024,78,190
1642267_2024,76,190
1627741_2024,76,220
203468_2024,75,190
1630595_2024,78,220
1631216_2024,80,205
1628997_2024,77,205
1642353_2024,78,190
1629629_2024,79,217
1642285_2024,76,205
1630560_2024,75,210
1641715_2024,79,230
1629661_2024,80,210
1626166_2024,75,183
1627747_2024,78,205
1641717_2024,75,195
1629646_2024,82,230
1631096_2024,85,208
1628449_2024,81,200
1630537_2024,77,190
1641753_2024,78,220
101108_2024,72,175
1631128_2024,78,220
1631132_2024,84,225
1629643_2024,79,229
203991_2024,82,256
1629632_2024,77,195
1628998_2024,78,205
1642262_2024,79,190
1641732_2024,78,207
1630175_2024,74,185
1631306_2024,80,220
1630658_2024,82,250
1631221_2024,73,195
1629012_2024,75,190
1630557_2024,78,224
202709_2024,74,200
1641854_2024,73,180
1642385_2024,77,190
1626156_2024,75,193
1630618_2024,75,200
1629610_2024,77,222
1631342_2024,78,216
1630227_2024,76,238
1630625_2024,80,203
1631207_2024,79,195
1642261_2024,78,215
203081_2024,74,195
1641878_2024,76,194
1627814_2024,78,210
1629655_2024,82,265
1628464_2024,80,245
1642450_2024,75,165
203957_2024,77,214
203967_2024,82,225
1641727_2024,78,220
1629636_2024,73,192
1630561_2024,76,204
1631223_2024,76,255
1630558_2024,72,202
1630549_2024,81,265
1628368_2024,75,185
1629631_2024,80,221
1629001_2024,75,200
201599_2024,83,265
201942_2024,78,220
1629731_2024,81,228
1629028_2024,84,252
1627749_2024,76,180
1626153_2024,77,185
1630166_2024,81,240
203471_2024,73,175
1641726_2024,85,230
1627884_2024,78,210
1628401_2024,76,190
1630217_2024,77,215
1626164_2024,78,206
1642269_2024,74,195
1630170_2024,77,200
1628415_2024,78,225
1641794_2024,77,235
1627734_2024,82,240
1631230_2024,80,215
1642270_2024,86,280
1628378_2024,75,215
1628978_2024,76,203
1627827_2024,79,220
203926_2024,78,225
203110_2024,78,230
1629234_2024,82,245
1641809_2024,81,205
1631166_2024,82,235
1630696_2024,74,203
1629130_2024,79,215
1641871_2024,81,245
203939_2024,82,240
1630700_2024,79,199
1630604_2024,78,240
203901_2024,75,195
1641989_2024,75,195
1641801_2024,79,215
1641734_2024,80,202
1642402_2024,79,220
201569_2024,75,215
1630596_2024,83,215
1630532_2024,82,220
1627832_2024,72,197
1641713_2024,81,210
1629216_2024,74,200
202066_2024,77,195
1629726_2024,78,215
203914_2024,76,210
1627780_2024,74,195
1629018_2024,77,204
1627777_2024,79,230
203507_2024,83,243
1629048_2024,82,250
1641711_2024,78,200
1629684_2024,78,236
1628960_2024,76,198
1627824_2024,80,265
1630611_2024,78,185
203084_2024,80,225
1631127_2024,77,230
1629312_2024,77,220
1630529_2024,79,206
1641816_2024,80,215
1630193_2024,74,190
1642403_2024,81,245
1630171_2024,77,225
1642268_2024,75,210
1642384_2024,78,220
1628392_2024,84,250
1630543_2024,81,205
1630198_2024,75,165
1630600_2024,80,238
1641815_2024,72,185
1630191_2024,80,250
1631209_2024,75,185
1627826_2024,84,240
1631120_2024,73,195
1630550_2024,81,203
1629630_2024,74,174
1642266_2024,77,180
1631095_2024,82,220
1631133_2024,79,237
1629098_2024,80,215
1642050_2024,79,210
1631210_2024,80,200
1630702_2024,75,198
1631093_2024,76,195
1630183_2024,81,185
1630531_2024,76,202
203109_2024,78,235
1630256_2024,76,230
1626143_2024,82,270
1642443_2024,73,185
1631170_2024,78,225
1631222_2024,79,235
1627751_2024,84,260
1641779_2024,80,225
1628973_2024,74,190
1631105_2024,82,250
1630224_2024,76,186
1641720_2024,77,210
1630552_2024,80,219
1629667_2024,81,190
1629618_2024,74,202
1630188_2024,81,215
1630591_2024,77,205
1631114_2024,77,211
1630592_2024,78,220
1631288_2024,78,191
1627750_2024,76,215
1642347_2024,73,200
1631123_2024,74,180
201935_2024,77,220
201949_2024,79,240
1630164_2024,83,240
1642419_2024,79,220
1641716_2024,79,235
1630215_2024,75,193
1642272_2024,75,195
1631197_2024,77,210
1628991_2024,82,242
1629020_2024,80,214
1628386_2024,81,243
1629750_2024,77,205
1629637_2024,84,220
1630643_2024,85,240
1627759_2024,78,223
1641740_2024,76,205
1641798_2024,78,216
1629669_2024,76,201
1631301_2024,78,210
1642377_2024,80,
1631119_2024,81,240
1642281_2024,78,215
1628369_2024,80,210
1641789_2024,74,184
1630288_2024,75,177
201145_2024,80,235
203924_2024,79,210
1630526_2024,80,240
1631110_2024,80,230
1630579_2024,82,250
1642399_2024,84,236
1641724_2024,78,215
1628975_2024,73,200
202710_2024,79,230
1629111_2024,83,255
204060_2024,80,220
203954_2024,84,280
1628381_2024,81,226
1629723_2024,77,210
1631098_2024,76,195
1642277_2024,81,200
1630548_2024,77,226
202685_2024,83,265
1628371_2024,82,230
1630228_2024,79,225
1642367_2024,81,225
203903_2024,75,194
1630692_2024,77,215
1641722_2024,77,190
1629162_2024,72,185
1641757_2024,77,194
1629673_2024,76,194
1641775_2024,78,205
1630631_2024,72,179
1630528_2024,76,215
1630581_2024,80,216
1630182_2024,77,200
1628404_2024,76,215
1631169_2024,80,205
1629006_2024,76,213
1626196_2024,77,200
201950_2024,76,205
1630577_2024,79,217
1641763_2024,80,198
1631124_2024,78,205
203944_2024,81,250
1630551_2024,78,206
1642348_2024,79,203
1631303_2024,77,205
203994_2024,84,290
1630231_2024,78,215
1642354_2024,72,189
1630539_2024,83,221
1626157_2024,84,248
1631255_2024,82,231
202695_2024,79,225
1630811_2024,75,185
1631099_2024,80,225
1631232_2024,79,210
1642276_2024,84,230
1629640_2024,77,220
203482_2024,83,240
1626162_2024,80,203
1629026_2024,78,210
203484_2024,77,204
1631165_2024,76,175
1630553_2024,77,185
1642352_2024,79,225
1630556_2024,79,203
201142_2024,83,240
1628989_2024,79,198
1628995_2024,80,215
201567_2024,80,251
1641755_2024,78,210
1629645_2024,76,203
1626172_2024,81,222
1641718_2024,76,185
203114_2024,79,222
1630165_2024,77,195
202691_2024,77,220
1641738_2024,79,250
1641723_2024,76,195
1627739_2024,75,205
1631200_2024,80,216
204001_2024,86,240
203937_2024,81,230
1642271_2024,83,250
1628398_2024,81,221
200768_2024,72,196
1630283_2024,84,215
202681_2024,74,195
1642273_2024,80,200
1630163_2024,79,180
1630205_2024,79,230
1629013_2024,76,190
1626204_2024,80,245
1628374_2024,84,240
2544_2024,81,250
1631159_2024,82,220
1631311_2024,76,208
1641857_2024,84,250
1630322_2024,78,210
1629022_2024,76,204
1628366_2024,78,190
1629652_2024,76,220
1629029_2024,78,230
1630568_2024,82,243
1628379_2024,77,206
1628436_2024,85,250
1631247_2024,79,207
1630644_2024,74,185
1630201_2024,73,185
1631103_2024,76,180
1627763_2024,76,229
1642502_2024,81,210
1627736_2024,76,187
1628370_2024,75,200
1630699_2024,79,199
1630542_2024,78,217
1630585_2024,77,205
1631204_2024,74,195
203935_2024,75,220
1631109_2024,84,240
1628365_2024,76,209
202693_2024,81,245
1628963_2024,82,235
1630222_2024,76,200
203486_2024,82,254
1641824_2024,82,209
1629680_2024,77,201
1630346_2024,78,215
1631108_2024,77,190
1629622_2024,77,215
1628467_2024,82,240
1641721_2024,79,215
1630695_2024,81,248
1629008_2024,82,218
1628969_2024,78,209
201144_2024,72,175
1628970_2024,79,225
1630540_2024,73,195
1641936_2024,79,220
1629011_2024,84,240
1628964_2024,84,231
1628420_2024,74,183
1629021_2024,83,245
1629650_2024,86,258
1630541_2024,77,211
1631243_2024,82,210
1631217_2024,81,210
1626167_2024,83,250
1642368_2024,83,230
1641772_2024,82,210
1630230_2024,78,220
1631466_2024,77,205
1629675_2024,81,264
1629674_2024,84,248
1629651_2024,83,215
1630208_2024,84,245
1641733_2024,74,185
1629638_2024,77,205
201587_2024,80,230
203999_2024,83,284
1631107_2024,82,205
202696_2024,82,260
1641730_2024,81,210
1626181_2024,76,215
1628384_2024,79,240
1630167_2024,81,220
1630534_2024,77,215
1641765_2024,79,230
1630168_2024,82,240
1631115_2024,82,235
1631131_2024,80,255
1629052_2024,79,210
1642345_2024,84,235
1631172_2024,81,185
200782_2024,77,245
1629023_2024,78,230
1628408_2024,78,205
1641790_2024,82,245
1642359_2024,80,210
1631094_2024,82,250
1627783_2024,80,245
1626192_2024,77,209
1630311_2024,75,205
1631116_2024,81,220
1630172_2024,79,215
201988_2024,74,180
202331_2024,80,220
1630194_2024,81,210
1630202_2024,73,195
1641796_2024,77,215
1631250_2024,82,225
1631212_2024,79,200
1630762_2024,80,185
1630173_2024,80,243
1629656_2024,76,210
1631245_2024,77,173
1642439_2024,75,200
1642366_2024,84,238
1629628_2024,78,214
1642484_2024,74,180
1641712_2024,78,195
1641736_2024,75,190
1642263_2024,74,185
202704_2024,74,208
1626158_2024,81,235
1641741_2024,78,207
1642434_2024,79,230
1642265_2024,75,175
1629057_2024,81,249
1631199_2024,76,233
1641842_2024,80,206
1626220_2024,78,226
203497_2024,85,258
1629060_2024,80,230
201566_2024,76,200
1642346_2024,80,216
1631157_2024,75,180
1630573_2024,79,217
1630241_2024,76,205
1630572_2024,81,240
1630583_2024,84,215
1630703_2024,75,206
1630567_2024,79,237
1630590_2024,73,170
203552_2024,73,185
1631101_2024,77,208
1628983_2024,78,195
1629003_2024,77,205
1631321_2024,78,200
1631323_2024,79,209
1627746_2024,82,235
203915_2024,77,215
1642461_2024,79,225
1630649_2024,78,210
201939_2024,74,185
1642264_2024,78,215
203500_2024,83,265
1629004_2024,79,205
204456_2024,73,190
201959_2024,81,232
1629659_2024,76,234
1631106_2024,80,215
1627752_2024,78,218
1641707_2024,81,215
1631386_2024,77,195
1629611_2024,77,215
1629056_2024,76,201
1630545_2024,78,215
1626179_2024,73,190
1630678_2024,76,230
1628418_2024,82,248
1642275_2024,80,207
203501_2024,77,205
202699_2024,80,226
1642449_2024,83,
1628396_2024,83,248
1628470_2024,77,221
1641787_2024,79,217
1641739_2024,79,229
1629027_2024,73,164
1631218_2024,81,245
1630200_2024,73,185
1630544_2024,75,178
1630570_2024,80,237
1642280_2024,81,185
1630243_2024,77,190
1641725_2024,76,185
1641998_2024,83,270
1626168_2024,81,234
1630530_2024,80,206
202684_2024,81,254
1641774_2024,84,220
1641783_2024,80,217
1641803_2024,77,190
1629660_2024,77,195
1631102_2024,75,195
1629639_2024,77,195
1642278_2024,75,195
1641890_2024,81,224
1630169_2024,77,185
1631213_2024,78,215
1630178_2024,74,200
1630623_2024,74,200
1626145_2024,73,196
1642279_2024,83,235
203995_2024,75,188
1641705_2024,87,235
1631246_2024,76,205
1628427_2024,80,236
1630249_2024,80,195
1631117_2024,84,245
1628976_2024,82,270
1631111_2024,77,215
1630214_2024,79,245
1642530_2024,68,159
1641879_2024,72,190
1642274_2024,83,235
1642258_2024,80,200
1628380_2024,83,250
1641744_2024,88,305
203897_2024,77,200
1630192_2024,81,240
1630533_2024,81,185
1629627_2024,78,284
1642389_2024,76,206
1630639_2025,78,179
1631260_2025,76,190
1642358_2025,77,160
203932_2025,80,235
1628988_2025,72,185
1630174_2025,77,215
1630598_2025,77,190
1642846_2025,81,200
1642380_2025,79,190
1641737_2025,82,235
1642876_2025,79,220
1642349_2025,76,190
201143_2025,80,240
1630828_2025,80,214
1627936_2025,77,186
1631457_2025,78,210
1642259_2025,84,205
1642918_2025,74,210
1631214_2025,76,210
1630578_2025,83,243
1642873_2025,83,250
1641708_2025,79,200
1629599_2025,79,210
1643158_2025,79,220
203083_2025,83,279
1641748_2025,78,209
1629614_2025,76,191
203952_2025,78,197
1629014_2025,75,200
1641710_2025,79,200
203076_2025,82,253
1630162_2025,76,225
1630264_2025,79,230
1641810_2025,77,205
1630574_2025,84,246
1642854_2025,82,220
1641709_2025,79,205
1630559_2025,77,197
1630245_2025,76,201
1628389_2025,81,255
1631248_2025,78,205
1642879_2025,78,200
1641767_2025,78,190
1631097_2025,77,210
1643016_2025,76,185
1641731_2025,79,195
202687_2025,80,255
1642396_2025,80,230
1631104_2025,76,190
1626171_2025,81,250
1641752_2025,81,225
203992_2025,77,225
1630538_2025,74,169
203078_2025,76,207
1642382_2025,84,220
1641764_2025,76,205
1629634_2025,80,215
1627742_2025,80,190
1641706_2025,79,200
1630314_2025,73,190
1641729_2025,78,235
1642355_2025,74,210
201572_2025,85,282
1642964_2025,77,230
1628971_2025,76,202
1631121_2025,78,190
1642267_2025,76,190
1631205_2025,77,205
1627741_2025,76,220
1643047_2025,83,230
203468_2025,75,190
1630595_2025,78,220
1631216_2025,80,205
1631126_2025,75,212
1628997_2025,77,205
1642353_2025,77,190
1642285_2025,75,205
1630560_2025,75,210
1641715_2025,78,230
1629661_2025,80,210
1626166_2025,74,183
1627747_2025,79,205
1642868_2025,78,220
1641717_2025,75,195
1642907_2025,77,206
1643052_2025,79,220
1629646_2025,82,230
1642404_2025,75,206
1631096_2025,85,208
1628449_2025,80,200
1641753_2025,78,220
1643024_2025,76,209
101108_2025,72,175
1642959_2025,76,
1631128_2025,78,220
1631132_2025,83,225
1642935_2025,72,190
203991_2025,82,256
1629632_2025,76,210
1628998_2025,78,205
1642262_2025,80,190
1641732_2025,78,207
1630175_2025,74,185
1630658_2025,82,250
1631221_2025,73,195
1642867_2025,79,245
1629012_2025,75,190
1642843_2025,81,205
1630557_2025,78,224
1642504_2025,77,205
1641854_2025,73,180
1642938_2025,75,195
1626156_2025,75,193
1629610_2025,77,222
1641747_2025,81,225
1631342_2025,76,216
1630625_2025,80,203
1631207_2025,78,210
1642261_2025,78,215
1629655_2025,82,265
1642450_2025,76,165
1642874_2025,83,250
203967_2025,82,225
1641727_2025,78,220
1642468_2025,74,192
1629636_2025,73,192
1642357_2025,76,210
1631223_2025,77,255
1630558_2025,72,202
1630549_2025,82,265
1628368_2025,75,185
1629631_2025,79,221
1629001_2025,74,200
201599_2025,83,265
1630610_2025,77,185
201942_2025,78,220
1629731_2025,81,228
1629028_2025,84,252
1627749_2025,76,180
1630166_2025,80,228
203471_2025,73,175
1641726_2025,85,230
1642852_2025,81,250
1627884_2025,78,210
1628401_2025,76,190
1630217_2025,78,215
1626164_2025,77,206
1642269_2025,74,195
1630170_2025,77,200
1628415_2025,79,225
1641794_2025,77,235
1627734_2025,82,240
1631230_2025,81,224
1642270_2025,86,280
1628378_2025,74,215
1628978_2025,76,203
1627827_2025,79,220
203926_2025,79,225
1642962_2025,77,195
203110_2025,78,230
1629234_2025,82,245
1641809_2025,80,205
1631166_2025,81,235
1630696_2025,74,203
1629130_2025,79,215
1641871_2025,81,245
203939_2025,82,240
1642928_2025,82,255
1642844_2025,77,215
1630700_2025,79,199
1630604_2025,78,240
1642856_2025,80,200
1641989_2025,75,195
1641801_2025,77,215
1642402_2025,81,220
201569_2025,75,215
1630679_2025,76,195
1630596_2025,83,215
1630532_2025,82,220
1641713_2025,81,210
1629216_2025,74,200
202066_2025,77,195
1629726_2025,77,215
203914_2025,76,210
1627780_2025,74,195
1629018_2025,77,204
203507_2025,83,243
1629048_2025,83,250
1641711_2025,79,200
1641761_2025,84,215
1629684_2025,79,236
1628960_2025,75,198
1627824_2025,79,265
1630611_2025,79,185
203084_2025,79,225
1631127_2025,77,230
1643060_2025,76,190
1629312_2025,77,220
1630529_2025,79,206
1642864_2025,78,200
1630621_2025,85,255
1642282_2025,76,185
1641816_2025,80,215
1630193_2025,74,190
1642403_2025,80,245
1630171_2025,76,225
1642268_2025,76,210
1642384_2025,78,220
1628392_2025,84,250
1630543_2025,80,205
1630198_2025,76,165
1630587_2025,78,232
1641815_2025,71,185
1630191_2025,80,250
1627826_2025,84,240
1631120_2025,73,195
1629630_2025,74,174
1642266_2025,76,180
1631095_2025,83,220
1631133_2025,79,237
1631210_2025,81,200
1630702_2025,75,198
1631093_2025,75,195
1630183_2025,81,185
1630256_2025,76,230
1642942_2025,76,203
1642443_2025,72,185
1643141_2025,79,
1631170_2025,78,225
1631222_2025,79,235
1627751_2025,84,253
1628973_2025,74,190
1631105_2025,82,250
1630224_2025,76,186
1630552_2025,80,219
1629618_2025,74,202
1641771_2025,79,215
1630188_2025,80,244
1630591_2025,77,205
1631114_2025,77,211
1630592_2025,78,220
1631288_2025,79,191
1627750_2025,76,215
1642347_2025,73,200
1631123_2025,74,180
201935_2025,77,220
1630164_2025,83,240
1642364_2025,78,210
1642419_2025,79,220
1641716_2025,79,235
1642272_2025,75,195
1628991_2025,82,242
1629020_2025,80,214
1628386_2025,81,243
1642859_2025,73,180
1642914_2025,73,190
1631451_2025,78,185
1629750_2025,77,205
1629637_2025,84,220
1630643_2025,85,240
1627759_2025,78,223
1641740_2025,77,205
1642377_2025,79,
1631119_2025,81,240
1642281_2025,78,215
1643257_2025,80,215
1628369_2025,80,210
201145_2025,80,235
203924_2025,79,213
1642847_2025,75,190
1630526_2025,81,240
1631110_2025,80,230
1630579_2025,82,250
1641724_2025,80,215
1628975_2025,72,190
202710_2025,78,230
1642866_2025,83,230
1629111_2025,83,255
204060_2025,80,220
203954_2025,84,270
1628381_2025,81,226
1629723_2025,77,210
1642967_2025,78,205
1642910_2025,76,218
1641780_2025,81,244
1642277_2025,80,200
1630548_2025,79,226
202685_2025,83,265
1628371_2025,82,230
1630228_2025,79,225
1642367_2025,81,225
203903_2025,77,194
1630692_2025,75,215
1641722_2025,77,190
1629162_2025,71,185
1641757_2025,77,194
1629673_2025,76,194
1641775_2025,78,205
1630631_2025,72,179
1630581_2025,79,214
1630182_2025,78,200
1628404_2025,77,215
1631169_2025,80,205
1642490_2025,81,240
1629006_2025,76,213
201950_2025,76,220
1630577_2025,79,217
1641763_2025,78,201
1642882_2025,81,230
1631124_2025,78,205
203944_2025,81,250
1630551_2025,78,206
1642348_2025,79,217
203994_2025,83,290
1642354_2025,74,189
1642955_2025,78,205
1642880_2025,76,200
1626157_2025,84,248
1631255_2025,82,231
1642857_2025,77,200
202695_2025,78,225
1630811_2025,75,185
1631099_2025,80,225
1642276_2025,84,230
1629640_2025,78,220
203482_2025,84,240
1626162_2025,80,210
1631113_2025,72,170
1629026_2025,79,210
203484_2025,77,204
1631165_2025,76,175
1642352_2025,78,225
1642933_2025,76,200
201142_2025,83,240
1628989_2025,78,190
201567_2025,82,251
1641755_2025,78,210
1629645_2025,77,203
